time_s,target_x_m,target_y_m,target_z_m,sensor_x_m,sensor_y_m,sensor_z_m,distance_m,longitudinal_offset_m,lateral_offset_m,observation_depth_m,regime,length_froude_number,depth_froude_number,wave_attenuation,transition_weight,hydrostatic_pressure_pa,body_dynamic_pressure_pa,free_surface_correction_pressure_pa,wave_pressure_pa,seabed_correction_pressure_pa,dynamic_pressure_pa,total_gauge_pressure_pa
1,-179.069435200986,0,-3,0,25,-25,182.139678881895,179.069435200986,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.426831217432496,1.05446008132424,1.05446008132424,0.374647844448939,1.85593914320567,251297.262189143
1.1,-178.451954389948,0,-3,0,25,-25,181.532641763381,178.451954389948,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.430974998490122,1.06138827680548,1.06138827680548,0.377956590381979,1.87031986567759,251297.276569866
1.2,-177.83447357891,0,-3,0,25,-25,180.925675328539,177.83447357891,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.435171507542828,1.06838358196193,1.06838358196193,0.381302229837537,1.88485731934229,251297.291107319
1.3,-177.216992767872,0,-3,0,25,-25,180.31878029115,177.216992767872,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.439421566817499,1.07544684598829,1.07544684598829,0.384685239534401,1.89955365234019,251297.305803652
1.4,-176.599511956834,0,-3,0,25,-25,179.71195737455,176.599511956834,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.443726013563763,1.08257893117408,1.08257893117408,0.388106102730468,1.91441104746831,251297.320661047
1.5,-175.982031145796,0,-3,0,25,-25,179.105207311792,175.982031145796,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.448085700364681,1.08978071313786,1.08978071313786,0.391565309303214,1.92943172280575,251297.335681723
1.6,-175.364550334758,0,-3,0,25,-25,178.498530845808,175.364550334758,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.452501495454482,1.09705308106627,1.09705308106627,0.395063355830423,1.94461793235117,251297.350867932
1.7,-174.74706952372,0,-3,0,25,-25,177.891928729574,174.74706952372,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.456974283043521,1.10439693795775,1.10439693795775,0.398600745671129,1.9599719666724,251297.366221967
1.8,-174.129588712683,0,-3,0,25,-25,177.285401726279,174.129588712683,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.46150496365063,1.11181320087115,1.11181320087115,0.402177989046707,1.97549615356849,251297.381746154
1.9,-173.512107901645,0,-3,0,25,-25,176.678950609494,173.512107901645,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.466094454443043,1.11930280117932,1.11930280117932,0.405795603122083,1.99119285874444,251297.397442859
2,-172.894627090607,0,-3,0,25,-25,176.072576163354,172.894627090607,25,25,surface_ship_shallow_subcritical,0.18,0.3286335345031,0,1,251295.40625,0.470743689584067,1.1268666848277,1.1268666848277,0.409454112086992,2.00706448649875,251297.413314487
